idLocalidad,nombreLocalidad,latitudLocalidad,longitudLocalidad,idDepartamento,GeomLocalidad,GeomTLocalidad,geometry
1643,VILLA EL PALMAR,"-26,45874306","-60,15982278",65,0x00000000010C2F27911275144EC06D043D2F70753AC0,POINT (-60.15982277 -26.45874305),POINT (-60.15982277 -26.45874305)
1644,PAMPA DEL INFIERNO,"-26,51597","-61,16655417",38,0x00000000010C3B1B8FA551954EC095B7239C16843AC0,POINT (-61.16655416 -26.51597),POINT (-61.16655416 -26.51597)
1645,GENERAL JOSE DE SAN MARTIN,"-26,54930861","-59,33311333",52,0x00000000010C181B2575A3AA4DC0795C337D9F8C3AC0,POINT (-59.33311333 -26.54930861),POINT (-59.33311333 -26.54930861)
1646,CONCEPCION DEL BERMEJO,"-26,59930667","-60,94987972",38,0x00000000010C4E449EA895794EC099F948296C993AC0,POINT (-60.94987972 -26.59930666),POINT (-60.94987972 -26.59930666)
1647,LAS GARCITAS,"-26,61597917","-59,76647722",72,0x00000000010CB683F0EC1BE24DC0B1376BCFB09D3AC0,POINT (-59.76647722 -26.61597916),POINT (-59.76647722 -26.61597916)
1648,AVIA TERAI,"-26,69932083","-60,73319639",68,0x00000000010CA3D20461D95D4EC0F7429EB006B33AC0,POINT (-60.73319638 -26.69932083),POINT (-60.73319638 -26.69932083)
1649,COLONIAS UNIDAS,"-26,69931972","-59,63312333",72,0x00000000010CA1576E2F0AD14DC00ED9FE9D06B33AC0,POINT (-59.63312333 -26.69931972),POINT (-59.63312333 -26.69931972)
1650,NAPENAY,"-26,73265278","-60,61650944",68,0x00000000010CD63C05C8E94E4EC04C79C6218FBB3AC0,POINT (-60.61650944 -26.73265277),POINT (-60.61650944 -26.73265277)
1651,CAMPO LARGO,"-26,79932694","-60,84987417",68,0x00000000010C2E752DADC86C4EC09C1CBAB0A0CC3AC0,POINT (-60.84987416 -26.79932694),POINT (-60.84987416 -26.79932694)
1652,PRESIDENCIA ROQUE SAENZ PEÑA,"-26,79932333","-60,44983639",71,0x00000000010C55530E3D94394EC0A2472974A0CC3AC0,POINT (-60.44983638 -26.79932333),POINT (-60.44983638 -26.79932333)
1653,CAPITAN SOLARI,"-26,79933611","-59,56645611",72,0x00000000010CE18841A281C84DC03CF6924AA1CC3AC0,POINT (-59.56645611 -26.79933611),POINT (-59.56645611 -26.79933611)
1654,QUITILIPI,"-26,88265528","-60,233165",65,0x00000000010C32C9C859D81D4EC0C44A1EB2F5E13AC0,POINT (-60.233165 -26.88265527),POINT (-60.233165 -26.88265527)
1655,MACHAGAI,"-26,93268194","-60,04982861",66,0x00000000010C752DADC860064EC0ADDE5D3EC4EE3AC0,POINT (-60.04982861 -26.93268194),POINT (-60.04982861 -26.93268194)
1656,COLONIA ELISA,"-26,93267444","-59,51644639",72,0x00000000010C691E3CEA1AC24DC0789D89C0C3EE3AC0,POINT (-59.51644638 -26.93267444),POINT (-59.51644638 -26.93267444)
1657,PUERTO BERMEJO NUEVO,"-26,93266833","-58,53306361",79,0x00000000010CA0D1A96D3B444DC06C5D075AC3EE3AC0,POINT (-58.53306361 -26.93266833),POINT (-58.53306361 -26.93266833)
1658,PUERTO BERMEJO VIEJO,"-26,93266083","-58,49972528",79,0x00000000010C40D165FFF63F4DC0371C33DCC2EE3AC0,POINT (-58.49972527 -26.93266083),POINT (-58.49972527 -26.93266083)
1659,COLONIA ABORIGEN,"-26,96600389","-60,09981472",66,0x00000000010C9A078FBAC60C4EC0BB68C0074CF73AC0,POINT (-60.09981472 -26.96600388),POINT (-60.09981472 -26.96600388)
1660,PRESIDENCIA DE LA PLAZA,"-27,01600389","-59,833135",84,0x00000000010C9413ED2AA4EA4DC088358DD418043BC0,POINT (-59.833135 -27.01600388),POINT (-59.833135 -27.01600388)
1661,LA LEONESA,"-27,04934361","-58,73306806",79,0x00000000010C0A3F822CD55D4DC0723767C8A10C3BC0,POINT (-58.73306805 -27.04934361),POINT (-58.73306805 -27.04934361)
1662,LAS PALMAS,"-27,06601556","-58,68307056",79,0x00000000010C2C8E14DB6E574DC007472465E6103BC0,POINT (-58.68307055 -27.06601555),POINT (-58.68307055 -27.06601555)
1663,LAS BREÑAS,"-27,08267861","-61,08321361",73,0x00000000010C1CC45ABEA68A4EC05B07E66C2A153BC0,POINT (-61.08321361 -27.08267861),POINT (-61.08321361 -27.08267861)
1664,LA TIGRA,"-27,09935167","-60,56651917",95,0x00000000010CF26028B383484EC0D980421C6F193BC0,POINT (-60.56651916 -27.09935166),POINT (-60.56651916 -27.09935166)
1665,LA ESCONDIDA,"-27,11601139","-59,44979",92,0x00000000010CAF08FEB792B94DC05710FBEBB21D3BC0,POINT (-59.44979 -27.11601138),POINT (-59.44979 -27.11601138)
1666,LA VERDE,"-27,11601361","-59,36643944",92,0x00000000010CDD61D17CE7AE4DC045D76411B31D3BC0,POINT (-59.36643944 -27.11601361),POINT (-59.36643944 -27.11601361)
1667,MAKALLE,"-27,19936083","-59,28310167",92,0x00000000010C5892D9AC3CA44DC013F4B44F09333BC0,POINT (-59.28310166 -27.19936083),POINT (-59.28310166 -27.19936083)
1668,CHARATA,"-27,21602778","-61,18322111",83,0x00000000010C83B111CA73974EC0852D8F984D373BC0,POINT (-61.18322111 -27.21602777),POINT (-61.18322111 -27.21602777)
1669,MARGARITA BELEN,"-27,26603028","-58,96641972",91,0x00000000010C03CE31A4B37B4DC064654D8F1A443BC0,POINT (-58.96641972 -27.26603027),POINT (-58.96641972 -27.26603027)
1670,SAN BERNARDO,"-27,28269639","-60,71653",95,0x00000000010C2B4D4A41B75B4EC02FCC3ACA5E483BC0,POINT (-60.71653 -27.28269638),POINT (-60.71653 -27.28269638)
1671,VILLA BERTHET,"-27,28270583","-60,41651278",97,0x00000000010C18C25A4A50354EC0113DC6685F483BC0,POINT (-60.41651277 -27.28270583),POINT (-60.41651277 -27.28270583)
1672,ISLA DEL CERRITO,"-27,29936806","-58,61918028",79,0x00000000010C3EFD904C414F4DC0A1377062A34C3BC0,POINT (-58.61918027 -27.29936805),POINT (-58.61918027 -27.29936805)
1673,GENERAL PINEDO,"-27,31602889","-61,28322722",90,0x00000000010C569E1FCA40A44EC00731C844E7503BC0,POINT (-61.28322722 -27.31602888),POINT (-61.28322722 -27.31602888)
1674,COLONIA BENITEZ,"-27,33271194","-58,93307806",91,0x00000000010CC7AEFE196F774DC0E949159C2C553BC0,POINT (-58.93307805 -27.33271194),POINT (-58.93307805 -27.33271194)
1675,PUERTO TIROL,"-27,38270639","-59,08309111",102,0x00000000010CE804C0BAA28A4DC00F129A0BF9613BC0,POINT (-59.08309111 -27.38270638),POINT (-59.08309111 -27.38270638)
1676,FONTANA,"-27,4160325","-59,03308722",111,0x00000000010C64E8B7333C844DC0B8921D1B816A3BC0,POINT (-59.03308722 -27.4160325),POINT (-59.03308722 -27.4160325)
1677,RESISTENCIA,"-27,44938361","-58,98308306",111,0x00000000010C3F8056AAD57D4DC0F54EE4CD0A733BC0,POINT (-58.98308305 -27.44938361),POINT (-58.98308305 -27.44938361)
1678,GANCEDO,"-27,4827175","-61,69992111",90,0x00000000010C719DD20397D94EC0F6B4C35F937B3BC0,POINT (-61.69992111 -27.4827175),POINT (-61.69992111 -27.4827175)
1679,BARRANQUERAS,"-27,48270472","-58,93308028",111,0x00000000010CAF189E2C6F774DC05C065A89927B3BC0,POINT (-58.93308027 -27.48270472),POINT (-58.93308027 -27.48270472)
1680,SAMUHU,"-27,51603611","-60,39984028",97,0x00000000010C0CA349F72D334EC04C0148F11A843BC0,POINT (-60.39984027 -27.51603611),POINT (-60.39984027 -27.51603611)
1681,COTE LAI,"-27,51604611","-59,5831175",106,0x00000000010CD61C2098A3CA4DC093AD0D991B843BC0,POINT (-59.5831175 -27.51604611),POINT (-59.5831175 -27.51604611)
1682,PUERTO VILELAS,"-27,51605556","-58,93308528",111,0x00000000010CC1838F566F774DC0572B6E371C843BC0,POINT (-58.93308527 -27.51605555),POINT (-58.93308527 -27.51605555)
1683,HERMOSO CAMPO,"-27,61605389","-61,34989472",90,0x00000000010CB7B8A559C9AC4EC0852C03B5B59D3BC0,POINT (-61.34989472 -27.61605388),POINT (-61.34989472 -27.61605388)
1684,CHARADAI,"-27,63272417","-59,88314417",106,0x00000000010C3C6D2ADE0AF14DC0CD96E635FAA13BC0,POINT (-59.88314416 -27.63272416),POINT (-59.88314416 -27.63272416)
1685,CORONEL DU GRATY,"-27,6660575","-60,93319917",110,0x00000000010C666DF01173774EC06AC18BBE82AA3BC0,POINT (-60.93319916 -27.6660575),POINT (-60.93319916 -27.6660575)
1686,SANTA SYLVINA,"-27,81607833","-61,14987306",126,0x00000000010CA026440A2F934EC005536A82EAD03BC0,POINT (-61.14987305 -27.81607833),POINT (-61.14987305 -27.81607833)
1687,BASAIL,"-27,86608806","-59,28310833",111,0x00000000010C9F49CDE43CA44DC0D7344AF2B7DD3BC0,POINT (-59.28310833 -27.86608805),POINT (-59.28310833 -27.86608805)
1688,VILLA ANGELA,"-27,56605278","-60,73319111",110,0x00000000010C7F95CF34D95D4EC0D0F596D5E8903BC0,POINT (-60.73319111 -27.56605277),POINT (-60.73319111 -27.56605277)
1689,LA CLOTILDE,"-27,18269278","-60,63318778",95,0x00000000010C4730FE4B0C514EC09B5D10F4C42E3BC0,POINT (-60.63318777 -27.18269277),POINT (-60.63318777 -27.18269277)
1690,CORZUELA,"-26,94934639","-60,98320417",74,0x00000000010CDE3E48A2D97D4EC00EAD465D08F33AC0,POINT (-60.98320416 -26.94934638),POINT (-60.98320416 -26.94934638)
1691,SELVAS DEL RIO DE ORO,"-26,79933056","-58,96642778",52,0x00000000010C510CB9E7B37B4DC096F14AEDA0CC3AC0,POINT (-58.96642777 -26.79933055),POINT (-58.96642777 -26.79933055)
1693,NUEVA POMPEYA,"-24,93250778","-61,51656972",29,0x00000000010C7FC0E2F41EC24EC0786A47D4B8EE38C0,POINT (-61.51656972 -24.93250777),POINT (-61.51656972 -24.93250777)
1694,EL SAUZALITO,"-24,44048667","-61,71342611",29,0x00000000010C0048F98B51DB4EC03706D7BBC37038C0,POINT (-61.71342611 -24.44048666),POINT (-61.71342611 -24.44048666)
1695,SAN JAIME DE LA FRONTERA,"-30,3496075","-58,29971306",208,0x00000000010C9BF749FF5C264DC0B3EF8AE07F593EC0,POINT (-58.29971305 -30.3496075),POINT (-58.29971305 -30.3496075)
1696,SAN JOSE FELICIANO,"-30,38293556","-58,74973444",204,0x00000000010C103E524CF75F4DC0CCB96F1008623EC0,POINT (-58.74973444 -30.38293555),POINT (-58.74973444 -30.38293555)
1697,LOS CONQUISTADORES,"-30,59963139","-58,44971722",208,0x00000000010C8C2C785590394DC05FC12E7181993EC0,POINT (-58.44971722 -30.59963138),POINT (-58.44971722 -30.59963138)
1698,SAN GUSTAVO,"-30,68296194","-59,3831",209,0x00000000010C7E8CB96B09B14DC074B6FC97D6AE3EC0,POINT (-59.3831 -30.68296194),POINT (-59.3831 -30.68296194)
1699,CHAJARI,"-30,78298694","-57,98301861",208,0x00000000010C9AA7C68DD3FD4CC0C07E04D571C83EC0,POINT (-57.98301861 -30.78298694),POINT (-57.98301861 -30.78298694)
1700,VILLA DEL ROSARIO,"-30,79964167","-57,89968583",208,0x00000000010C2743C0E728F34CC01A38DA50B5CC3EC0,POINT (-57.89968583 -30.79964166),POINT (-57.89968583 -30.79964166)
1701,SANTA ANA,"-30,89966194","-57,89967028",208,0x00000000010CB06A396528F34CC084C1B13E50E63EC0,POINT (-57.89967027 -30.89966194),POINT (-57.89967027 -30.89966194)
1702,SANTA ELENA,"-30,9496575","-59,78312694",209,0x00000000010C52F5E9803DE44DC0B0E600C11CF33EC0,POINT (-59.78312694 -30.9496575),POINT (-59.78312694 -30.9496575)
1703,FEDERAL,"-30,94965194","-58,76639778",217,0x00000000010C4CF0765219624DC009E2B8631CF33EC0,POINT (-58.76639777 -30.94965194),POINT (-58.76639777 -30.94965194)
1704,FEDERACION,"-31,016325","-57,88300833",208,0x00000000010C09B9BD6A06F14CC0711B0DE02D043FC0,POINT (-57.88300833 -31.016325),POINT (-57.88300833 -31.016325)
1705,CONSCRIPTO BERNARDI,"-31,04966028","-59,08307833",217,0x00000000010C9B2D8B4FA28A4DC07F8F1389B60C3FC0,POINT (-59.08307833 -31.04966027),POINT (-59.08307833 -31.04966027)
1706,LOS CHARRUAS,"-31,14966639","-58,18302389",224,0x00000000010C577E95536D174DC024692F8950263FC0,POINT (-58.18302388 -31.14966638),POINT (-58.18302388 -31.14966638)
1707,HERNANDARIAS,"-31,24968056","-59,98313306",230,0x00000000010CF1AEC44DD7FD4DC082B28410EB3F3FC0,POINT (-59.98313305 -31.24968055),POINT (-59.98313305 -31.24968055)
1708,SAUCE DE LUNA,"-31,24968083","-59,21641944",217,0x00000000010C6382D8A1B39B4DC0C3493715EB3F3FC0,POINT (-59.21641944 -31.24968083),POINT (-59.21641944 -31.24968083)
1709,LA CRIOLLA,"-31,26633944","-58,09967972",224,0x00000000010CBABC184EC20C4DC0596F50D22E443FC0,POINT (-58.09967972 -31.26633944),POINT (-58.09967972 -31.26633944)
1710,VILLA ZORRAQUIN,"-31,29968111","-58,01635167",224,0x00000000010CB877AACF17024DC0D2ADB6E6B74C3FC0,POINT (-58.01635166 -31.29968111),POINT (-58.01635166 -31.29968111)
1711,OSVALDO MAGNASCO,"-31,3163425","-58,04968167",224,0x00000000010C9B74F8F75B064DC0BBD573D2FB503FC0,POINT (-58.04968166 -31.3163425),POINT (-58.04968166 -31.3163425)
1712,BOVRIL,"-31,34968444","-59,449785",209,0x00000000010C9D9D0C8E92B94DC057B861EB84593FC0,POINT (-59.449785 -31.34968444),POINT (-59.449785 -31.34968444)
1713,PUEBLO BRUGO,"-31,38302417","-60,08315222",230,0x00000000010CB2BE60BBA40A4EC023C710DF0D623FC0,POINT (-60.08315222 -31.38302416),POINT (-60.08315222 -31.38302416)
1714,CONCORDIA,"-31,38301667","-58,01635333",224,0x00000000010CEEC3ACDD17024DC0ED853C610D623FC0,POINT (-58.01635333 -31.38301666),POINT (-58.01635333 -31.38301666)
1715,ALCARAZ,"-31,46636","-59,58311944",209,0x00000000010C1D3B66A8A3CA4DC09E29745E63773FC0,POINT (-59.58311944 -31.46636),POINT (-59.58311944 -31.46636)
1716,HASENKAMP,"-31,4996975","-59,83314111",230,0x00000000010C9A332E5EA4EA4DC09964E42CEC7F3FC0,POINT (-59.83314111 -31.4996975),POINT (-59.83314111 -31.4996975)
1717,CERRITO,"-31,58304139","-60,06648972",230,0x00000000010CC97532BC82084EC091502B3342953FC0,POINT (-60.06648972 -31.58304138),POINT (-60.06648972 -31.58304138)
1718,EL PINGO,"-31,58304111","-59,8831325",230,0x00000000010C72C45A7C0AF14DC06DACA32E42953FC0,POINT (-59.8831325 -31.58304111),POINT (-59.8831325 -31.58304111)
1719,SAN SALVADOR,"-31,63304167","-58,49972417",246,0x00000000010C4C1C16F6F63F4DC09FB4AA040FA23FC0,POINT (-58.49972416 -31.63304166),POINT (-58.49972416 -31.63304166)
1720,MARIA GRANDE,"-31,66638194","-59,88314278",230,0x00000000010CA76C81D20AF14DC0EEF1BE0198AA3FC0,POINT (-59.88314277 -31.66638194),POINT (-59.88314277 -31.66638194)
1721,PARANA,"-31,73305611","-60,53317889",230,0x00000000010C4B429E343F444EC03E95B290A9BB3FC0,POINT (-60.53317888 -31.73305611),POINT (-60.53317888 -31.73305611)
1722,GRAN PARANA,"-31,73305611","-60,53317889",230,0x00000000010C4B429E343F444EC03E95B290A9BB3FC0,POINT (-60.53317888 -31.73305611),POINT (-60.53317888 -31.73305611)
1723,JUBILEO,"-31,73304917","-58,64972417",234,0x00000000010C7F4F49292A534DC06E8F181CA9BB3FC0,POINT (-58.64972416 -31.73304916),POINT (-58.64972416 -31.73304916)
1724,SAUCE MONTRULL,"-31,74972194","-60,36649778",230,0x00000000010C7D1A2066E92E4EC0C864EDC6EDBF3FC0,POINT (-60.36649777 -31.74972194),POINT (-60.36649777 -31.74972194)
1725,COLONIA AVELLANEDA,"-31,76638944","-60,39983139",230,0x00000000010CDD81B6AC2D334EC0BDCC2C1932C43FC0,POINT (-60.39983138 -31.76638944),POINT (-60.39983138 -31.76638944)
1726,SAN BENITO,"-31,78305","-60,44983028",230,0x00000000010C4F33CD0994394EC0FF21FDF675C83FC0,POINT (-60.44983027 -31.78305),POINT (-60.44983027 -31.78305)
1727,UBAJAY,"-31,78304667","-58,29970667",246,0x00000000010CF48BAFC95C264DC029F1F3BE75C83FC0,POINT (-58.29970666 -31.78304666),POINT (-58.29970666 -31.78304666)
1728,TABOSSI,"-31,79972583","-59,94980889",230,0x00000000010C73865E5693F94DC0D09DFDD4BACC3FC0,POINT (-59.94980888 -31.79972583),POINT (-59.94980888 -31.79972583)
1729,ORO VERDE,"-31,81638861","-60,51650139",230,0x00000000010C2DB89BB71C424EC0E3C60CD8FED03FC0,POINT (-60.51650138 -31.81638861),POINT (-60.51650138 -31.81638861)
1730,VILLA CLARA,"-31,83304833","-58,833075",234,0x00000000010CBF0E9C33A26A4DC06156C5A742D53FC0,POINT (-58.833075 -31.83304833),POINT (-58.833075 -31.83304833)
1731,VILLAGUAY,"-31,8663975","-59,03307972",234,0x00000000010CCAC7CDF43B844DC00FD6FF39CCDD3FC0,POINT (-59.03307972 -31.8663975),POINT (-59.03307972 -31.8663975)
1732,ALDEA BRASILERA,"-31,88306667","-60,58317444",253,0x00000000010CE1D4C575A54A4EC051E318A810E23FC0,POINT (-60.58317444 -31.88306666),POINT (-60.58317444 -31.88306666)
1733,SEGUI,"-31,9664025","-60,11648139",230,0x00000000010CB3D8A2DCE80E4EC0CC457C2766F73FC0,POINT (-60.11648138 -31.9664025),POINT (-60.11648138 -31.9664025)
1734,ALDEA VALLE MARIA,"-31,98306833","-60,59984722",253,0x00000000010C8E3F30CBC74C4EC05515B75DAAFB3FC0,POINT (-60.59984722 -31.98306833),POINT (-60.59984722 -31.98306833)
1735,VILLA DOMINGUEZ,"-31,98308167","-58,96640778",234,0x00000000010C0A60F33FB37B4DC055FF5A3DABFB3FC0,POINT (-58.96640777 -31.98308166),POINT (-58.96640777 -31.98308166)
1736,CRESPO,"-32,04974361","-60,31649083",230,0x00000000010CBD2A82C582284EC04711A5FF5D0640C0,POINT (-60.31649083 -32.04974361),POINT (-60.31649083 -32.04974361)
1737,DIAMANTE,"-32,0664","-60,6498525",253,0x00000000010CA75CE15D2E534EC02A3A92CB7F0840C0,POINT (-60.6498525 -32.0664),POINT (-60.6498525 -32.0664)
1738,DIAMANTE,"-32,0664","-60,6498525",253,0x00000000010CA75CE15D2E534EC02A3A92CB7F0840C0,POINT (-60.6498525 -32.0664),POINT (-60.6498525 -32.0664)
1739,VILLA LIBERTADOR SAN MARTIN,"-32,06641611","-60,44983694",253,0x00000000010C96EAC04194394EC05330B652800840C0,POINT (-60.44983694 -32.06641611),POINT (-60.44983694 -32.06641611)
1740,PUEBLO LIEBIGS,"-32,13308083","-58,26636472",246,0x00000000010CA69A383D18224DC08A49EACA081140C0,POINT (-58.26636472 -32.13308083),POINT (-58.26636472 -32.13308083)
1741,SANTA ANITA,"-32,16641778","-58,79974056",263,0x00000000010C7DC4F9E55D664DC0C7CF6F2D4D1540C0,POINT (-58.79974055 -32.16641777),POINT (-58.79974055 -32.16641777)
1742,VILLA ELISA,"-32,16641028","-58,3997025",246,0x00000000010C91D0967329334DC02CAF85EE4C1540C0,POINT (-58.3997025 -32.16641027),POINT (-58.3997025 -32.16641027)
1743,GENERAL RAMIREZ,"-32,18309306","-60,21649639",253,0x00000000010CB5E64327B61B4EC0FCEFD2976F1740C0,POINT (-60.21649638 -32.18309305),POINT (-60.21649638 -32.18309305)
1744,MACIA,"-32,18308972","-59,39976639",260,0x00000000010CF611748B2BB34DC020D1E37B6F1740C0,POINT (-59.39976638 -32.18308972),POINT (-59.39976638 -32.18308972)
1745,VILLA SAN MARCIAL,"-32,1830775","-58,93307833",263,0x00000000010C68FA571C6F774DC0159161156F1740C0,POINT (-58.93307833 -32.1830775),POINT (-58.93307833 -32.1830775)
1746,SAN JOSE,"-32,21642222","-58,21635889",246,0x00000000010C4CE6D4A5B11B4DC08C832AB9B31B40C0,POINT (-58.21635888 -32.21642222),POINT (-58.21635888 -32.21642222)
1747,COLON,"-32,23308694","-58,13301444",246,0x00000000010C0ED9FE9D06114DC05D36F8CAD51D40C0,POINT (-58.13301444 -32.23308694),POINT (-58.13301444 -32.23308694)
1748,ARANGUREN,"-32,26642556","-60,1664825",266,0x00000000010C9C6D6E4C4F154EC0CF08803B1A2240C0,POINT (-60.1664825 -32.26642555),POINT (-60.1664825 -32.26642555)
1749,ROSARIO DEL TALA,"-32,31643806","-59,14975972",260,0x00000000010C3DD495532B934DC0E2FAC10A812840C0,POINT (-59.14975972 -32.31643805),POINT (-59.14975972 -32.31643805)
1750,GOBERNADOR SOLA,"-32,33310667","-59,36643194",260,0x00000000010C4241E73DE7AE4DC0D063313DA32A40C0,POINT (-59.36643194 -32.33310666),POINT (-59.36643194 -32.33310666)
1751,HERNANDEZ,"-32,34977417","-60,0331525",266,0x00000000010CECA353573E044EC0CB175166C52C40C0,POINT (-60.0331525 -32.34977416),POINT (-60.0331525 -32.34977416)
1752,PRONUNCIAMIENTO,"-32,34976528","-58,43305167",263,0x00000000010CD9969E3C6E374DC09BF6BD1BC52C40C0,POINT (-58.43305166 -32.34976527),POINT (-58.43305166 -32.34976527)
1753,BASAVILBASO,"-32,38310444","-58,88306556",263,0x00000000010CB4BCBC4A08714DC04E60F890093140C0,POINT (-58.88306555 -32.38310444),POINT (-58.88306555 -32.38310444)
1754,NOGOYA,"-32,39978222","-59,78313056",256,0x00000000010CCF5F329F3DE44DC00D3654102C3340C0,POINT (-59.78313055 -32.39978222),POINT (-59.78313055 -32.39978222)
1755,LUCAS GONZALEZ,"-32,39976694","-59,54977778",256,0x00000000010CE11B331E5FC64DC037A926902B3340C0,POINT (-59.54977777 -32.39976694),POINT (-59.54977777 -32.39976694)
1756,VILLA MANTERO,"-32,39976667","-58,74973333",263,0x00000000010C1C890243F75F4DC0965DCD8D2B3340C0,POINT (-58.74973333 -32.39976666),POINT (-58.74973333 -32.39976666)
1757,HERRERA,"-32,43311111","-58,63305444",263,0x00000000010C9D318AED07514DC0FC7D522F703740C0,POINT (-58.63305444 -32.43311111),POINT (-58.63305444 -32.43311111)
1758,SAN JUSTO,"-32,44976972","-58,43304833",263,0x00000000010CFD77AF206E374DC0C710DF0D923940C0,POINT (-58.43304833 -32.44976972),POINT (-58.43304833 -32.44976972)
1759,CASEROS,"-32,46642972","-58,46636861",263,0x00000000010C5EEA73F7B13B4DC027A414F8B33B40C0,POINT (-58.46636861 -32.46642972),POINT (-58.46636861 -32.46642972)
1760,CONCEPCION DEL URUGUAY,"-32,48310389","-58,23303472",263,0x00000000010CC39DEA14D41D4DC0DA951259D63D40C0,POINT (-58.23303472 -32.48310388),POINT (-58.23303472 -32.48310388)
1761,GILBERT,"-32,53311667","-58,93307028",272,0x00000000010C8C42BBD86E774DC08DD3AD2A3D4440C0,POINT (-58.93307027 -32.53311666),POINT (-58.93307027 -32.53311666)
1762,GOBERNADOR MANSILLA,"-32,54977833","-59,34977083",260,0x00000000010CEEF8614AC5AC4DC023B3E5225F4640C0,POINT (-59.34977083 -32.54977833),POINT (-59.34977083 -32.54977833)
1763,VICTORIA,"-32,61645833","-60,16649139",266,0x00000000010C3C15EC964F154EC03059471BE84E40C0,POINT (-60.16649138 -32.61645833),POINT (-60.16649138 -32.61645833)
1764,ALDEA SAN ANTONIO,"-32,63310917","-58,71639611",272,0x00000000010C3FB723DEB25B4DC0BF7F90B8095140C0,POINT (-58.71639611 -32.63310916),POINT (-58.71639611 -32.63310916)
1765,URDINARRAIN,"-32,68311722","-58,89974194",272,0x00000000010CDE916FBE2A734DC0029E9362705740C0,POINT (-58.89974194 -32.68311722),POINT (-58.89974194 -32.68311722)
1766,GENERAL GALARZA,"-32,73312972","-59,39977222",275,0x00000000010CEA5F71BC2BB34DC01590D531D75D40C0,POINT (-59.39977222 -32.73312972),POINT (-59.39977222 -32.73312972)
1767,GUALEGUAYCHU,"-33,01647778","-58,51637722",272,0x00000000010C532614A618424DC069A18DF11B8240C0,POINT (-58.51637722 -33.01647777),POINT (-58.51637722 -33.01647777)
1769,LARROQUE,"-33,04981222","-59,01640278",272,0x00000000010C5E5B687C19824DC0ABEB2F3F608640C0,POINT (-59.01640277 -33.04981222),POINT (-59.01640277 -33.04981222)
1770,GUALEGUAY,"-33,14982417","-59,36642722",275,0x00000000010CD1214F16E7AE4DC0E3AC25702D9340C0,POINT (-59.36642722 -33.14982416),POINT (-59.36642722 -33.14982416)
1771,ENRIQUE CARBO,"-33,14981222","-59,23308194",272,0x00000000010C4BCB06A1D59D4DC078B8FC0B2D9340C0,POINT (-59.23308194 -33.14981222),POINT (-59.23308194 -33.14981222)
1772,IBICUY,"-33,71653278","-59,16642083",292,0x00000000010C911C1B474D954DC0C6D48658B7DB40C0,POINT (-59.16642083 -33.71653277),POINT (-59.16642083 -33.71653277)
1773,VILLA PARANACITO,"-33,7165275","-58,66638667",292,0x00000000010C689877284C554DC0A297512CB7DB40C0,POINT (-58.66638666 -33.7165275),POINT (-58.66638666 -33.7165275)
1774,PUERTO YERUA,"-31,53303083","-58,01635056",224,0x00000000010CC4C25AC617024DC0189C5EB574883FC0,POINT (-58.01635055 -31.53303083),POINT (-58.01635055 -31.53303083)
1775,VIALE,"-31,88306417","-60,01648222",230,0x00000000010CC8EEE1161C024EC03F78277E10E23FC0,POINT (-60.01648222 -31.88306416),POINT (-60.01648222 -31.88306416)
1776,LA PAZ,"-30,74961722","-59,63318972",209,0x00000000010C1DC8595C0CD14DC01F6B04EAE6BF3EC0,POINT (-59.63318972 -30.74961722),POINT (-59.63318972 -30.74961722)
1777,PIEDRAS BLANCAS,"-31,18301444","-59,93311444",209,0x00000000010CD89C414B70F74DC0EA7ECA08DA2E3FC0,POINT (-59.93311444 -31.18301444),POINT (-59.93311444 -31.18301444)
1778,ITATI,"-27,26603389","-58,23303889",108,0x00000000010CF325D037D41D4DC05D3ADECB1A443BC0,POINT (-58.23303888 -27.26603388),POINT (-58.23303888 -27.26603388)
1779,PASO DE LA PATRIA,"-27,31603139","-58,58306167",109,0x00000000010C30A0B4C3A14A4DC0189CB96EE7503BC0,POINT (-58.58306166 -27.31603138),POINT (-58.58306166 -27.31603138)
1780,SAN COSME,"-27,36604528","-58,51638556",109,0x00000000010C41B0F4EB18424DC068818F24B55D3BC0,POINT (-58.51638555 -27.36604527),POINT (-58.51638555 -27.36604527)
1781,ITA IBATE,"-27,43270944","-57,33299167",124,0x00000000010C37C580789FAA4CC07178BD0BC66E3BC0,POINT (-57.33299166 -27.43270944),POINT (-57.33299166 -27.43270944)
1782,CORRIENTES,"-27,46604028","-58,84974472",113,0x00000000010CA12C5B6FC46C4DC0DE44466A4E773BC0,POINT (-58.84974472 -27.46604027),POINT (-58.84974472 -27.46604027)
1783,SANTA ANA,"-27,46604278","-58,64973444",109,0x00000000010C4471857F2A534DC0F0AF37944E773BC0,POINT (-58.64973444 -27.46604277),POINT (-58.64973444 -27.46604277)
1784,LAGUNA BRAVA,"-27,49938611","-58,71639861",113,0x00000000010CC86C1CF3B25B4DC0D386A2C4D77F3BC0,POINT (-58.71639861 -27.49938611),POINT (-58.71639861 -27.49938611)
1785,SAN LUIS DEL PALMAR,"-27,49937194","-58,56638583",115,0x00000000010C4862B4547F484DC00FD7E6D6D67F3BC0,POINT (-58.56638583 -27.49937194),POINT (-58.56638583 -27.49937194)
